PLAYER_NAME,TEAM_ID,POSITION_NAME,POSITION_DISPLAY_NAME,RAW_STAT,MAPPED_STAT,RAW_LINE,LINE
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_total_runs_allowed,,0.5,0.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_pitch_count,,14.5,14.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_pitch_count,,19.5,19.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_pitch_count,,24.5,24.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_batters_faced,,4.5,4.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_batters_faced,,3.5,3.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_batters_faced,,6.5,6.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_batters_faced,,5.5,5.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_hits_allowed,,1.5,1.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_hits_allowed,,2.5,2.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_hits_allowed,,3.5,3.5
Seth Lugo,61cc4195-1a95-4f1a-acf4-44b806f937f5,SP,Starting Pitcher,period_1_hits_allowed,,0.5,0.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,hits_runs_rbis,,2.5,2.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,home_runs,,0.5,0.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,total_bases,,1.5,1.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,fantasy_points,,14.5,14.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,fantasy_points,,9.5,9.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,fantasy_points,,8.5,8.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,hits,HIT,1.5,1.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,runs,,0.5,0.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,rbis,,0.5,0.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,singles,,0.5,0.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,batter_strikeouts,,0.5,0.5
Salvador Perez,61cc4195-1a95-4f1a-acf4-44b806f937f5,DH,Designated Hitter,doubles,,0.5,0.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,strikeouts,K,4.5,4.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,pitch_outs,,17.5,17.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,hits_allowed,,6.5,6.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,runs_allowed,,3.5,3.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,walks_allowed,,0.5,0.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_strikeouts,,0.5,0.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_strikeouts,,2.5,2.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_strikeouts,,1.5,1.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_total_runs_allowed,,1.5,1.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_total_runs_allowed,,2.5,2.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_total_runs_allowed,,0.5,0.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_pitch_count,,19.5,19.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_pitch_count,,24.5,24.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_pitch_count,,14.5,14.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_batters_faced,,6.5,6.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_batters_faced,,3.5,3.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_batters_faced,,4.5,4.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_batters_faced,,5.5,5.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_hits_allowed,,2.5,2.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_hits_allowed,,3.5,3.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_hits_allowed,,0.5,0.5
Kyle Freeland,9be33c5c-6127-4d03-bbbc-e14900856b85,SP,Starting Pitcher,period_1_hits_allowed,,1.5,1.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,hits_runs_rbis,,2.5,2.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,home_runs,,0.5,0.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,total_bases,,1.5,1.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,fantasy_points,,7.5,7.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,fantasy_points,,9.5,9.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,fantasy_points,,14.5,14.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,hits,HIT,1.5,1.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,runs,,0.5,0.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,rbis,,0.5,0.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,singles,,0.5,0.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,batter_strikeouts,,1.5,1.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,walks,,0.5,0.5
Hunter Goodman,9be33c5c-6127-4d03-bbbc-e14900856b85,C,Catcher,doubles,,0.5,0.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,hits_runs_rbis,,2.5,2.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,home_runs,,0.5,0.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,total_bases,,1.5,1.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,fantasy_points,,8.5,8.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,fantasy_points,,9.5,9.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,fantasy_points,,14.5,14.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,hits,HIT,1.5,1.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,runs,,0.5,0.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,rbis,,0.5,0.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,walks,,0.5,0.5
Mickey Moniak,9be33c5c-6127-4d03-bbbc-e14900856b85,LF,Left Field,stolen_bases,,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,hits_runs_rbis,,1.5,1.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,hits_runs_rbis,,1.5,1.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,home_runs,,0.5,0.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,home_runs,,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,total_bases,,1.5,1.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,total_bases,,1.5,1.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,fantasy_points,,5.5,5.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,fantasy_points,,5.5,5.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,hits,HIT,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,hits,HIT,0.5,0.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,runs,,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,runs,,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,rbis,,0.5,0.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,rbis,,0.5,0.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,singles,,0.5,0.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,batter_strikeouts,,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,walks,,0.5,0.5
Brenton Doyle,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,stolen_bases,,0.5,0.5
Ezequiel Tovar,9be33c5c-6127-4d03-bbbc-e14900856b85,SS,Shortstop,doubles,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,hits_runs_rbis,,2.5,2.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,home_runs,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,total_bases,,1.5,1.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,fantasy_points,,14.5,14.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,fantasy_points,,6.5,6.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,fantasy_points,,9.5,9.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,hits,HIT,1.5,1.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,runs,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,rbis,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,singles,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,batter_strikeouts,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,walks,,0.5,0.5
Jac Caglianone,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,doubles,,0.5,0.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,hits_runs_rbis,,1.5,1.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,home_runs,,0.5,0.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,total_bases,,1.5,1.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,fantasy_points,,5.5,5.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,hits,HIT,0.5,0.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,runs,,0.5,0.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,rbis,,0.5,0.5
Tyler Freeman,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,stolen_bases,,0.5,0.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,hits_runs_rbis,,1.5,1.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,home_runs,,0.5,0.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,total_bases,,1.5,1.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,fantasy_points,,7.5,7.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,fantasy_points,,9.5,9.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,fantasy_points,,14.5,14.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,hits,HIT,1.5,1.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,runs,,0.5,0.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,rbis,,0.5,0.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,walks,,0.5,0.5
Isaac Collins,61cc4195-1a95-4f1a-acf4-44b806f937f5,LF,Left Field,stolen_bases,,0.5,0.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,hits_runs_rbis,,1.5,1.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,home_runs,,0.5,0.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,total_bases,,1.5,1.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,fantasy_points,,6.5,6.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,fantasy_points,,9.5,9.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,fantasy_points,,14.5,14.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,hits,HIT,1.5,1.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,runs,,0.5,0.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,rbis,,0.5,0.5
Starling Marte,61cc4195-1a95-4f1a-acf4-44b806f937f5,RF,Right Field,stolen_bases,,0.5,0.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,hits_runs_rbis,,2.5,2.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,home_runs,,0.5,0.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,total_bases,,1.5,1.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,fantasy_points,,8.5,8.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,fantasy_points,,14.5,14.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,fantasy_points,,9.5,9.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,hits,HIT,1.5,1.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,runs,,0.5,0.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,rbis,,0.5,0.5
Jake McCarthy,9be33c5c-6127-4d03-bbbc-e14900856b85,CF,Center Field,stolen_bases,,0.5,0.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,hits_runs_rbis,,2.5,2.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,home_runs,,0.5,0.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,total_bases,,1.5,1.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,fantasy_points,,9.5,9.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,fantasy_points,,14.5,14.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,fantasy_points,,8.5,8.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,hits,HIT,1.5,1.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,runs,,0.5,0.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,rbis,,0.5,0.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,walks,,0.5,0.5
Nick Loftin,61cc4195-1a95-4f1a-acf4-44b806f937f5,3B,Third Baseman,stolen_bases,,0.5,0.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,hits_runs_rbis,,1.5,1.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,home_runs,,0.5,0.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,total_bases,,1.5,1.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,fantasy_points,,6.5,6.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,fantasy_points,,14.5,14.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,fantasy_points,,9.5,9.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,hits,HIT,1.5,1.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,runs,,0.5,0.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,rbis,,0.5,0.5
Kyle Karros,9be33c5c-6127-4d03-bbbc-e14900856b85,3B,Third Baseman,walks,,0.5,0.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,hits_runs_rbis,,1.5,1.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,home_runs,,0.5,0.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,total_bases,,1.5,1.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,fantasy_points,,6.5,6.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,fantasy_points,,14.5,14.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,fantasy_points,,9.5,9.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,hits,HIT,0.5,0.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,runs,,0.5,0.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,rbis,,0.5,0.5
Troy Johnston,9be33c5c-6127-4d03-bbbc-e14900856b85,RF,Right Field,walks,,0.5,0.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,hits_runs_rbis,,1.5,1.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,hits_runs_rbis,,2.5,2.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,hits_runs_rbis,,1.5,1.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,hits_runs_rbis,,1.5,1.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,hits_runs_rbis,,2.5,2.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,home_runs,,0.5,0.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,home_runs,,0.5,0.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,home_runs,,0.5,0.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,home_runs,,0.5,0.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,home_runs,,0.5,0.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,total_bases,,1.5,1.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,total_bases,,1.5,1.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,total_bases,,1.5,1.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,fantasy_points,,7.5,7.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,fantasy_points,,9.5,9.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,fantasy_points,,7.5,7.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,fantasy_points,,5.5,5.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,fantasy_points,,14.5,14.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,fantasy_points,,6.5,6.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,fantasy_points,,14.5,14.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,fantasy_points,,5.5,5.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,fantasy_points,,9.5,9.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,fantasy_points,,14.5,14.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,fantasy_points,,9.5,9.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,hits,HIT,0.5,0.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,hits,HIT,0.5,0.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,hits,HIT,1.5,1.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,hits,HIT,0.5,0.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,hits,HIT,1.5,1.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,runs,,0.5,0.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,runs,,0.5,0.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,runs,,0.5,0.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,runs,,0.5,0.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,runs,,0.5,0.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,rbis,,0.5,0.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,rbis,,0.5,0.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,rbis,,0.5,0.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,rbis,,0.5,0.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,rbis,,0.5,0.5
TJ Rumfield,9be33c5c-6127-4d03-bbbc-e14900856b85,1B,First Baseman,walks,,0.5,0.5
Carter Jensen,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,walks,,0.5,0.5
Luke Maile,61cc4195-1a95-4f1a-acf4-44b806f937f5,C,Catcher,walks,,0.5,0.5
Tyler Tolbert,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,stolen_bases,,0.5,0.5
Andrew Velazquez,61cc4195-1a95-4f1a-acf4-44b806f937f5,SS,Shortstop,stolen_bases,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,hits_runs_rbis,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,home_runs,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,fantasy_points,,5.5,5.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,hits,HIT,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,runs,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,rbis,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,singles,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,batter_strikeouts,,1.5,1.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,walks,,0.5,0.5
Mike Trout,082ccc12-6c1f-4027-a135-fc88f237c6a1,CF,Center Field,doubles,,0.5,0.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,hits_runs_rbis,,1.5,1.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,home_runs,,0.5,0.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,total_bases,,1.5,1.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,fantasy_points,,6.5,6.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,fantasy_points,,14.5,14.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,fantasy_points,,9.5,9.5
Christian Yelich,3c30988b-1884-4bc5-ad88-24110c6a22b2,DH,Designated Hitter,hits,HIT,0.5,0.5
